country_code,country_name,date,value,indicator,indicator_name
XO,Low & middle income,2014,5.87487648276245,IT.NET.BBND.P2,broadband_subs
XO,Low & middle income,2013,5.49761230053293,IT.NET.BBND.P2,broadband_subs
XO,Low & middle income,2012,5.15870101275405,IT.NET.BBND.P2,broadband_subs
XO,Low & middle income,2011,4.78749096607608,IT.NET.BBND.P2,broadband_subs
XO,Low & middle income,2010,3.79258586624627,IT.NET.BBND.P2,broadband_subs
XM,Low income,2023,0.5,IT.NET.BBND.P2,broadband_subs
XM,Low income,2022,0.5,IT.NET.BBND.P2,broadband_subs
XM,Low income,2021,0.4,IT.NET.BBND.P2,broadband_subs
XM,Low income,2020,0.4,IT.NET.BBND.P2,broadband_subs
XM,Low income,2019,0.4,IT.NET.BBND.P2,broadband_subs
XM,Low income,2018,0.4,IT.NET.BBND.P2,broadband_subs
XM,Low income,2017,0.4,IT.NET.BBND.P2,broadband_subs
XM,Low income,2016,0.4,IT.NET.BBND.P2,broadband_subs
XM,Low income,2015,0.3,IT.NET.BBND.P2,broadband_subs
XM,Low income,2014,0.312594837546314,IT.NET.BBND.P2,broadband_subs
XM,Low income,2013,0.212969255139835,IT.NET.BBND.P2,broadband_subs
XM,Low income,2012,0.154787341669207,IT.NET.BBND.P2,broadband_subs
XM,Low income,2011,0.107462985657289,IT.NET.BBND.P2,broadband_subs
XM,Low income,2010,0.0577111274403854,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2023,4.2,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2022,3.9,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2021,3.5,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2020,3.0,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2019,2.5,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2018,2.3,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2017,2.1,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2016,1.9,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2015,1.6,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2014,1.4887613404458,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2013,1.27265292981965,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2012,1.18097498624038,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2011,1.08858046405654,IT.NET.BBND.P2,broadband_subs
XN,Lower middle income,2010,0.833970706420799,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2023,13.5,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2022,12.8,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2021,11.8,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2020,10.6,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2019,9.3,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2018,9.2,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2017,8.5,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2016,6.6,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2015,6.1,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2014,5.27459980318512,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2013,4.52528798240488,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2012,4.24337869378996,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2011,3.39285106709915,IT.NET.BBND.P2,broadband_subs
ZQ,Middle East & North Africa,2010,2.53315926407445,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2022,11.1346487027093,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2021,9.48796053715335,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2020,8.75917176090225,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2019,7.57816991391546,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2018,7.52217616933334,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2017,6.82735230454902,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2016,5.56134691284344,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2015,4.85292499666622,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2014,4.49328001394771,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2013,3.71592590923645,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2012,3.07527585187156,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2011,2.28848381570387,IT.NET.BBND.P2,broadband_subs
XQ,Middle East & North Africa (excluding high income),2010,1.52856511750859,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2023,10.5,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2022,9.8,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2021,9.4,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2020,8.6,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2019,7.5,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2018,7.3,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2017,6.6,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2016,4.8,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2015,4.2,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2014,4.48231791057781,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2013,3.69984920218183,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2012,3.05770043087241,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2011,2.26901909583183,IT.NET.BBND.P2,broadband_subs
T3,Middle East & North Africa (IDA & IBRD countries),2010,1.52856511750859,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2022,15.825640378637,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2021,14.3596258479531,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2020,13.0020850242212,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2019,11.9037395950011,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2018,11.0675663752677,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2017,10.537514321789,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2016,9.05089004752004,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2015,7.98971509110299,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2014,6.41478576013341,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2013,6.02079337141335,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2012,5.58300413059272,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2011,5.15191812831054,IT.NET.BBND.P2,broadband_subs
XP,Middle income,2010,4.13981013981384,IT.NET.BBND.P2,broadband_subs
XU,North America,2023,38.6,IT.NET.BBND.P2,broadband_subs
XU,North America,2022,38.0,IT.NET.BBND.P2,broadband_subs
XU,North America,2021,37.5,IT.NET.BBND.P2,broadband_subs
XU,North America,2020,36.2,IT.NET.BBND.P2,broadband_subs
XU,North America,2019,34.5,IT.NET.BBND.P2,broadband_subs
XU,North America,2018,33.6,IT.NET.BBND.P2,broadband_subs
XU,North America,2017,33.1,IT.NET.BBND.P2,broadband_subs
XU,North America,2016,32.6,IT.NET.BBND.P2,broadband_subs
XU,North America,2015,31.9,IT.NET.BBND.P2,broadband_subs
XU,North America,2014,30.8845135252027,IT.NET.BBND.P2,broadband_subs
XU,North America,2013,30.5122256730078,IT.NET.BBND.P2,broadband_subs
XU,North America,2012,29.6587252251039,IT.NET.BBND.P2,broadband_subs
XU,North America,2011,28.6041181060444,IT.NET.BBND.P2,broadband_subs
XU,North America,2010,27.6293516320631,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2022,34.8799350889749,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2021,34.3185169388163,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2020,33.3232041262681,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2019,31.8242681667376,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2018,31.0479649218396,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2017,30.2762466497589,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2016,29.4076708686858,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2015,28.5098206588096,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2014,27.4725982950772,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2013,26.8229247785093,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2012,25.9996039760442,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2011,25.1492065029484,IT.NET.BBND.P2,broadband_subs
OE,OECD members,2010,24.0148854668849,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2022,15.0229009243791,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2021,15.9796592086703,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2020,15.2461998006019,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2019,14.6438993318097,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2018,13.8837022740943,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2017,13.6781121475105,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2016,13.1836874564626,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2015,12.9865602523849,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2014,12.7123343499571,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2013,12.3872484604069,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2012,11.8230936878178,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2011,11.3628576284898,IT.NET.BBND.P2,broadband_subs
S4,Other small states,2010,9.75016167581543,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2021,1.67904879323406,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2020,1.61253535966431,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2019,1.67879461190218,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2018,1.23466897689513,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2017,1.07784508596654,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2016,1.16344521409972,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2015,1.20074818997026,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2014,1.19764330388672,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2013,0.944149071158083,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2012,0.948134868721964,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2011,1.48663887450763,IT.NET.BBND.P2,broadband_subs
S2,Pacific island small states,2010,1.3721164755374,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2022,39.0196852558533,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2021,37.5619670210331,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2020,36.7231308182618,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2019,35.383484619994,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2018,34.4096802692823,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2017,33.6833696539772,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2016,32.8367051980785,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2015,31.8586840766875,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2014,30.6909954625664,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2013,29.8836887718954,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2012,28.90336191937,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2011,27.9556291852532,IT.NET.BBND.P2,broadband_subs
V4,Post-demographic dividend,2010,26.7752217942825,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2022,1.19081236893756,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2021,1.04148528643808,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2020,1.06521915994392,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2019,0.810910113650525,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2018,0.850190965851068,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2017,0.775816932512948,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2016,0.208568813687382,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2015,0.143895455376557,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2014,0.1184061659147,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2013,0.0887202449875938,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2012,0.0903694916355589,IT.NET.BBND.P2,broadband_subs
V1,Pre-demographic dividend,2010,0.0528573607681408,IT.NET.BBND.P2,broadband_subs
S1,Small states,2023,15.5,IT.NET.BBND.P2,broadband_subs
S1,Small states,2022,15.3,IT.NET.BBND.P2,broadband_subs
S1,Small states,2021,14.8,IT.NET.BBND.P2,broadband_subs
S1,Small states,2020,14.0,IT.NET.BBND.P2,broadband_subs
S1,Small states,2019,13.2,IT.NET.BBND.P2,broadband_subs
S1,Small states,2018,12.4,IT.NET.BBND.P2,broadband_subs
S1,Small states,2017,12.2,IT.NET.BBND.P2,broadband_subs
S1,Small states,2016,11.8,IT.NET.BBND.P2,broadband_subs
S1,Small states,2015,11.4,IT.NET.BBND.P2,broadband_subs
S1,Small states,2014,11.0626820982597,IT.NET.BBND.P2,broadband_subs
S1,Small states,2013,10.6322446122341,IT.NET.BBND.P2,broadband_subs
S1,Small states,2012,10.2318125208496,IT.NET.BBND.P2,broadband_subs
S1,Small states,2011,9.52819344558355,IT.NET.BBND.P2,broadband_subs
S1,Small states,2010,8.15928342003818,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2023,3.0,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2022,2.7,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2021,2.4,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2020,2.0,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2019,1.7,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2018,1.7,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2017,1.6,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2016,1.6,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2015,1.4,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2014,1.23808459681213,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2013,1.08906977786143,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2012,1.03706450536129,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2011,0.934407983198297,IT.NET.BBND.P2,broadband_subs
8S,South Asia,2010,0.753262837507806,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2023,3.0,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2022,2.7,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2021,2.4,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2020,2.0,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2019,1.7,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2018,1.7,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2017,1.6,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2016,1.6,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2015,1.4,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2014,1.23808459681213,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2013,1.08906977786143,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2012,1.03706450536129,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2011,0.934407983198297,IT.NET.BBND.P2,broadband_subs
T5,South Asia (IDA & IBRD),2010,0.753262837507806,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2023,0.8,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2022,0.7,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2021,0.6,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2020,0.5,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2019,0.5,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2018,0.4,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2017,0.4,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2016,0.4,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2015,0.4,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2014,0.379554950771693,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2013,0.315008159463166,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2012,0.246115329510253,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2011,0.262648443794632,IT.NET.BBND.P2,broadband_subs
ZG,Sub-Saharan Africa,2010,0.161017933756273,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2022,0.719234083111777,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2021,0.619254058310298,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2020,0.564665305865601,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2019,0.476909097290962,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2018,0.496931753869275,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2017,0.411606071751453,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2016,0.399329499271906,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2015,0.365305522512884,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2014,0.378351634091623,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2013,0.313724717054178,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2012,0.244900697586037,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2011,0.261192941639443,IT.NET.BBND.P2,broadband_subs
ZF,Sub-Saharan Africa (excluding high income),2010,0.160222693850748,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2023,0.8,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2022,0.7,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2021,0.6,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2020,0.5,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2019,0.5,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2018,0.4,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2017,0.4,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2016,0.4,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2015,0.4,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2014,0.379554950771693,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2013,0.315008159463166,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2012,0.246115329510253,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2011,0.262648443794632,IT.NET.BBND.P2,broadband_subs
T6,Sub-Saharan Africa (IDA & IBRD countries),2010,0.161017933756273,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2023,29.8,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2022,28.0,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2021,25.7,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2020,23.4,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2019,21.6,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2018,19.9,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2017,19.1,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2016,16.1,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2015,14.2,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2014,11.3474465163069,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2013,10.7363712961439,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2012,9.92232604390302,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2011,8.91554687042787,IT.NET.BBND.P2,broadband_subs
XT,Upper middle income,2010,7.20514346877016,IT.NET.BBND.P2,broadband_subs
1W,World,2022,18.4280795371296,IT.NET.BBND.P2,broadband_subs
1W,World,2021,16.9059329087657,IT.NET.BBND.P2,broadband_subs
1W,World,2020,15.7944597861176,IT.NET.BBND.P2,broadband_subs
1W,World,2019,14.7658025041208,IT.NET.BBND.P2,broadband_subs
1W,World,2018,14.4632379531705,IT.NET.BBND.P2,broadband_subs
1W,World,2017,13.6637254451729,IT.NET.BBND.P2,broadband_subs
1W,World,2016,12.3528204085274,IT.NET.BBND.P2,broadband_subs
1W,World,2015,11.4507621761669,IT.NET.BBND.P2,broadband_subs
1W,World,2014,10.137671957026,IT.NET.BBND.P2,broadband_subs
1W,World,2013,9.72484553698724,IT.NET.BBND.P2,broadband_subs
1W,World,2012,9.31151301464681,IT.NET.BBND.P2,broadband_subs
1W,World,2011,8.9502037236136,IT.NET.BBND.P2,broadband_subs
1W,World,2010,7.8168600123271,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2023,0.0800873,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2022,0.0796302,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2021,0.0664243,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2020,0.0680079,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2019,0.0519942,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2018,0.0435429,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2017,0.0257279,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2016,0.0253627,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2015,0.0208887,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2014,0.00457421,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2013,0.00474343,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2012,0.00490837,IT.NET.BBND.P2,broadband_subs
AF,Afghanistan,2010,0.00530334,IT.NET.BBND.P2,broadband_subs
AL,Albania,2023,22.472,IT.NET.BBND.P2,broadband_subs
AL,Albania,2022,20.6989,IT.NET.BBND.P2,broadband_subs
AL,Albania,2021,19.6304,IT.NET.BBND.P2,broadband_subs
AL,Albania,2020,17.7209,IT.NET.BBND.P2,broadband_subs
AL,Albania,2019,15.1193,IT.NET.BBND.P2,broadband_subs
AL,Albania,2018,12.5058,IT.NET.BBND.P2,broadband_subs
AL,Albania,2017,10.4757,IT.NET.BBND.P2,broadband_subs
AL,Albania,2016,9.19224,IT.NET.BBND.P2,broadband_subs
AL,Albania,2015,8.37878,IT.NET.BBND.P2,broadband_subs
AL,Albania,2014,7.16191,IT.NET.BBND.P2,broadband_subs
AL,Albania,2013,6.27864,IT.NET.BBND.P2,broadband_subs
AL,Albania,2012,5.5013,IT.NET.BBND.P2,broadband_subs
AL,Albania,2011,4.40357,IT.NET.BBND.P2,broadband_subs
AL,Albania,2010,3.60359,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2023,12.0087,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2022,10.3517,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2021,9.33184,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2020,8.60645,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2019,8.27527,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2018,7.21567,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2017,7.70046,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2016,7.00004,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2015,5.6706,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2014,4.08032,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2013,3.3321,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2012,3.06737,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2011,2.65762,IT.NET.BBND.P2,broadband_subs
DZ,Algeria,2010,2.487,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2023,51.7401,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2022,51.2051,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2021,50.2769,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2020,48.656,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2019,47.543,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2018,47.4482,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2017,46.4786,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2016,45.0118,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2015,42.5278,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2014,39.017,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2013,36.8833,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2012,35.017,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2011,33.1216,IT.NET.BBND.P2,broadband_subs
AD,Andorra,2010,30.3596,IT.NET.BBND.P2,broadband_subs
AO,Angola,2023,0.373669,IT.NET.BBND.P2,broadband_subs
AO,Angola,2022,0.386698,IT.NET.BBND.P2,broadband_subs
AO,Angola,2021,0.390925,IT.NET.BBND.P2,broadband_subs
AO,Angola,2020,0.363264,IT.NET.BBND.P2,broadband_subs
AO,Angola,2019,0.36777,IT.NET.BBND.P2,broadband_subs
AO,Angola,2018,0.350067,IT.NET.BBND.P2,broadband_subs
AO,Angola,2017,0.320554,IT.NET.BBND.P2,broadband_subs
AO,Angola,2016,0.290319,IT.NET.BBND.P2,broadband_subs
AO,Angola,2015,0.545394,IT.NET.BBND.P2,broadband_subs
AO,Angola,2014,0.323076,IT.NET.BBND.P2,broadband_subs
